transaction_id,customer_id,kyc_verified,account_age_days,transaction_amount,channel,timestamp,is_fraud,transaction_type,location,currency,avg_transaction_amount,failed_login_attempts,multi_device_login,velocity_check,hour,weekday,is_high_value
TXN_206015,CUST_1241,Yes,3239,219819.0,1,2025-09-01 23:41:22,0,0,2,2,47865,4,0,17,23,0,1
TXN_206016,CUST_792,Yes,2737,235379.0,2,2025-09-03 21:27:58,0,2,1,2,79711,1,0,2,21,2,1
TXN_206017,CUST_1590,Yes,2151,268810.0,1,2025-06-16 11:52:08,0,0,2,1,156578,4,0,3,11,0,1
TXN_206018,CUST_1359,Yes,1828,354204.0,0,2025-02-05 02:03:39,1,1,1,1,41698,5,0,5,2,2,1
TXN_206019,CUST_1156,Yes,1711,143894.0,1,2025-08-21 11:33:09,0,3,1,2,154403,5,1,13,11,3,1
TXN_206020,CUST_312,Yes,3629,377517.0,0,2025-09-04 20:07:32,0,0,0,2,101149,1,0,13,20,3,1
TXN_206021,CUST_1077,No,2046,3313.0,1,2025-03-08 07:16:24,0,3,2,1,148031,3,0,6,7,5,0
TXN_206022,CUST_520,Yes,1029,225627.0,0,2025-01-04 17:09:41,0,1,1,2,164015,1,0,14,17,5,1
TXN_206023,CUST_1892,Yes,864,425742.0,1,2025-07-28 17:00:55,0,2,2,2,173888,0,0,5,17,0,1
TXN_206024,CUST_1018,Yes,1877,265764.0,4,2025-04-25 18:44:24,0,1,2,2,196058,1,0,1,18,4,1
TXN_206025,CUST_1421,Yes,316,205391.0,4,2025-01-14 20:50:58,0,1,0,2,137449,1,1,9,20,1,1
TXN_206026,CUST_519,Yes,1457,366399.0,4,2025-08-22 05:20:04,0,0,2,2,40053,4,1,3,5,4,1
TXN_206027,CUST_1408,Yes,518,69752.0,1,2025-05-08 17:42:42,0,0,0,1,136494,3,0,6,17,3,1
TXN_206028,CUST_780,Yes,946,477322.0,0,2025-05-20 07:02:44,0,1,0,1,123278,1,1,4,7,1,1
TXN_206029,CUST_163,Yes,2448,461707.0,4,2025-08-07 20:26:33,0,3,2,2,117518,0,0,2,20,3,1
TXN_206030,CUST_729,No,3490,8683.0,2,2025-07-03 01:28:54,0,1,1,2,136258,4,0,16,1,3,0
TXN_206031,CUST_1532,No,1447,475312.0,0,2025-05-05 12:30:41,0,1,0,0,33266,3,0,6,12,0,1
TXN_206032,CUST_1342,Yes,1366,374553.0,2,2025-05-26 23:33:30,0,0,2,2,32506,3,0,14,23,0,1
TXN_206033,CUST_1442,Yes,691,49879.0,2,2025-08-29 07:20:41,0,3,0,2,31922,2,1,10,7,4,0
TXN_206034,CUST_1200,Yes,761,219045.0,1,2025-04-03 20:59:44,0,2,1,0,117090,5,0,4,20,3,1
TXN_206035,CUST_1166,Yes,2472,341995.0,4,2025-06-03 13:15:28,0,3,0,0,12705,0,0,7,13,1,1
TXN_206036,CUST_1979,Yes,3670,405292.0,0,2025-05-30 19:54:26,0,3,2,0,155099,5,0,17,19,4,1
TXN_206037,CUST_206,Yes,3644,463678.0,0,2025-08-20 03:03:32,0,1,1,0,150015,4,0,5,3,2,1
TXN_206038,CUST_1417,Yes,2695,399725.0,4,2025-04-26 12:11:17,0,3,2,1,148096,4,0,14,12,5,1
TXN_206039,CUST_1279,Yes,3500,299116.0,2,2025-04-13 22:43:57,0,1,1,2,116977,0,0,16,22,6,1
TXN_206040,CUST_250,Yes,3380,192045.0,1,2025-02-25 02:57:36,0,2,1,2,28702,3,0,8,2,1,1
TXN_206041,CUST_719,Yes,2602,493125.0,1,2025-03-10 14:08:38,0,0,1,0,197124,1,0,16,14,0,1
TXN_206042,CUST_724,Yes,3829,287080.0,0,2025-08-15 05:19:28,0,0,1,1,177714,0,0,6,5,4,1
TXN_206043,CUST_1057,Yes,2125,364457.0,1,2025-01-15 14:41:10,0,3,2,2,62192,4,0,11,14,2,1
TXN_206044,CUST_1335,Yes,2449,93254.0,0,2025-01-07 23:50:52,0,1,2,1,21355,5,0,2,23,1,1
TXN_206045,CUST_248,No,3744,386838.0,2,2025-02-25 12:59:37,0,0,0,1,191944,0,0,1,12,1,1
TXN_206046,CUST_1653,No,1293,102188.0,0,2025-09-16 22:03:04,0,3,2,1,25595,3,0,9,22,1,1
TXN_206047,CUST_1644,Yes,2020,399376.0,4,2025-06-15 03:24:10,0,0,1,1,170296,2,0,5,3,6,1
TXN_206048,CUST_1937,Yes,3641,268660.0,4,2025-01-22 09:35:33,0,1,2,1,49741,2,0,2,9,2,1
TXN_206049,CUST_113,Yes,3218,339007.0,2,2025-04-19 02:38:48,1,0,2,1,103619,1,0,14,2,5,1
TXN_206050,CUST_1538,No,3647,189524.0,4,2025-06-19 07:55:26,0,1,1,2,52503,1,0,13,7,3,1
TXN_206051,CUST_1780,Yes,2348,2307.0,0,2025-02-11 05:38:50,0,2,0,1,199951,3,1,12,5,1,0
TXN_206052,CUST_1270,Yes,1510,454250.0,2,2025-05-08 23:51:13,0,3,2,1,95337,5,1,9,23,3,1
TXN_206053,CUST_1906,Yes,1210,401278.0,4,2025-04-25 22:41:13,0,3,0,0,94783,1,0,6,22,4,1
TXN_206054,CUST_586,Yes,2971,121114.0,4,2025-01-06 23:18:35,1,1,0,2,147544,2,0,4,23,0,1
TXN_206055,CUST_1084,Yes,3715,164354.0,4,2025-05-01 05:14:52,0,2,2,1,124305,3,0,10,5,3,1
TXN_206056,CUST_770,Yes,923,83724.0,2,2025-03-08 16:12:49,0,0,0,0,94346,3,1,5,16,5,1
TXN_206057,CUST_953,No,3379,324047.0,2,2025-01-23 18:32:45,0,1,1,1,23427,3,0,4,18,3,1
TXN_206058,CUST_1780,No,3093,97706.0,0,2025-09-15 04:22:58,0,2,2,2,121089,0,0,4,4,0,1
TXN_206059,CUST_1180,No,231,146974.0,1,2025-01-05 11:49:54,0,3,2,1,116157,5,0,13,11,6,1
TXN_206060,CUST_570,Yes,1210,29062.0,1,2025-01-06 00:18:52,0,0,2,1,67130,5,1,16,0,0,0
TXN_206061,CUST_1933,Yes,1364,434596.0,1,2025-01-16 16:50:28,0,0,1,0,104928,1,0,11,16,3,1
TXN_206062,CUST_1630,Yes,1635,494351.0,0,2025-04-17 06:14:08,0,2,0,0,122535,5,0,19,6,3,1
TXN_206063,CUST_1629,Yes,3591,358636.0,0,2025-01-13 22:43:53,0,2,1,2,183919,4,0,18,22,0,1
TXN_206064,CUST_348,No,1811,35837.0,4,2025-09-02 10:59:42,0,3,2,1,126744,2,0,1,10,1,0
TXN_206065,CUST_1478,Yes,2733,145935.0,2,2025-06-11 12:08:33,0,2,1,2,70018,1,0,4,12,2,1
TXN_206066,CUST_297,No,2544,322230.0,1,2025-01-13 02:05:32,0,2,2,1,176855,5,0,9,2,0,1
TXN_206067,CUST_1420,No,3350,350361.0,0,2025-07-06 19:50:59,1,1,0,1,81826,2,0,9,19,6,1
TXN_206068,CUST_301,Yes,2557,132652.0,1,2025-08-22 03:49:39,0,0,1,0,143777,1,0,11,3,4,1
TXN_206069,CUST_1373,Yes,3105,307930.0,0,2025-04-15 13:49:03,0,2,1,2,120743,4,0,5,13,1,1
TXN_206070,CUST_1695,Yes,2968,187960.0,1,2025-04-16 09:39:24,0,0,2,2,13248,2,0,6,9,2,1
TXN_206071,CUST_1960,Yes,2257,475919.0,2,2025-07-15 22:40:57,0,3,0,0,152669,4,0,6,22,1,1
TXN_206072,CUST_1992,Yes,3432,128361.0,2,2025-08-18 06:27:41,0,2,2,1,134664,2,0,8,6,0,1
TXN_206073,CUST_1480,Yes,3606,499533.0,0,2025-07-08 05:54:24,0,2,1,2,53811,0,1,19,5,1,1
TXN_206074,CUST_1937,Yes,946,75690.0,4,2025-07-10 23:19:09,0,2,2,2,23192,0,0,1,23,3,1
TXN_206075,CUST_576,Yes,880,42496.0,4,2025-02-22 20:46:49,0,0,1,2,125454,2,0,5,20,5,0
TXN_206076,CUST_963,No,1785,121051.0,2,2025-07-20 18:35:34,0,1,1,1,155434,2,0,19,18,6,1
TXN_206077,CUST_646,Yes,2055,74657.0,4,2025-02-22 14:34:52,0,3,2,2,130535,4,0,2,14,5,1
TXN_206078,CUST_187,Yes,936,31537.0,0,2025-03-24 10:26:18,0,3,2,0,80007,5,0,16,10,0,0
TXN_206079,CUST_225,Yes,3622,247402.0,1,2025-06-01 00:15:27,0,0,0,2,80652,3,0,2,0,6,1
TXN_206080,CUST_1242,Yes,3185,459888.0,4,2025-07-20 15:23:14,0,2,2,1,5426,2,0,9,15,6,1
TXN_206081,CUST_1582,Yes,678,283298.0,0,2025-05-24 17:24:43,0,2,1,2,4469,1,0,18,17,5,1
TXN_206082,CUST_1838,Yes,2141,43201.0,1,2025-05-05 01:33:14,0,1,2,0,36233,1,0,16,1,0,0
TXN_206083,CUST_1858,Yes,3050,135880.0,4,2025-06-12 13:43:28,0,2,2,0,70355,1,1,7,13,3,1
TXN_206084,CUST_1912,Yes,2229,100087.0,1,2025-08-03 18:03:44,1,3,1,2,42243,0,0,9,18,6,1
TXN_206085,CUST_602,Yes,2551,317683.0,4,2025-09-13 01:35:14,0,3,2,0,130693,5,0,12,1,5,1
TXN_206086,CUST_440,Yes,278,98434.0,2,2025-09-08 16:17:56,0,3,1,1,171448,4,0,19,16,0,1
TXN_206087,CUST_1192,No,1570,451876.0,2,2025-04-24 11:44:55,0,0,0,2,107945,5,1,1,11,3,1
TXN_206088,CUST_911,Yes,1165,269905.0,4,2025-03-13 03:36:03,0,0,0,1,20823,0,1,6,3,3,1
TXN_206089,CUST_1677,Yes,3261,441805.0,4,2025-06-12 03:21:41,0,1,2,2,16928,5,0,2,3,3,1
TXN_206090,CUST_1699,No,3602,68536.0,4,2025-06-13 16:41:51,0,1,0,0,35078,5,0,17,16,4,1
TXN_206091,CUST_664,Yes,1277,44572.0,1,2025-08-29 07:50:42,0,0,2,0,86986,1,0,14,7,4,0
TXN_206092,CUST_377,Yes,758,251631.0,2,2025-03-30 04:39:48,0,1,1,0,64640,2,0,13,4,6,1
TXN_206093,CUST_622,No,1870,176462.0,4,2025-02-20 18:16:10,0,0,0,2,107825,1,0,11,18,3,1
TXN_206094,CUST_1291,No,2693,278419.0,4,2025-05-17 14:48:24,0,2,0,2,84329,5,0,16,14,5,1
TXN_206095,CUST_283,Yes,2896,36148.0,4,2025-09-12 08:16:33,0,3,1,1,6864,2,0,18,8,4,0
TXN_206096,CUST_325,Yes,1022,211111.0,0,2025-06-18 10:47:26,0,3,2,2,129367,4,0,3,10,2,1
TXN_206097,CUST_1095,Yes,2491,229698.0,4,2025-04-15 08:09:17,0,1,2,1,166921,3,0,1,8,1,1
TXN_206098,CUST_803,Yes,3519,389774.0,1,2025-04-02 09:09:28,0,0,0,0,132263,2,0,14,9,2,1
TXN_206099,CUST_590,Yes,1933,102069.0,4,2025-08-09 01:17:14,0,0,0,0,96098,0,0,17,1,5,1
TXN_206100,CUST_714,No,2554,260440.0,0,2025-07-24 18:48:06,1,0,1,2,198039,1,0,3,18,3,1
TXN_206101,CUST_1905,Yes,3421,257134.0,2,2025-04-06 18:45:37,0,2,0,2,177468,1,0,12,18,6,1
TXN_206102,CUST_1129,No,306,399744.0,4,2025-09-15 11:18:22,0,2,0,2,57562,5,0,2,11,0,1
TXN_206103,CUST_516,No,3454,289264.0,2,2025-07-13 05:43:07,0,2,1,0,145433,5,0,2,5,6,1
TXN_206104,CUST_309,Yes,2407,7050.0,4,2025-01-04 03:18:12,0,1,1,0,88802,5,0,12,3,5,0
TXN_206105,CUST_199,Yes,1195,482694.0,0,2025-04-07 06:36:38,0,1,0,2,64428,5,0,5,6,0,1
TXN_206106,CUST_1562,Yes,476,211073.0,0,2025-04-12 15:39:26,0,0,1,0,41847,1,0,16,15,5,1
TXN_206107,CUST_541,Yes,1814,482550.0,0,2025-01-21 07:24:42,0,3,2,0,3621,2,0,5,7,1,1
TXN_206108,CUST_180,Yes,2815,297369.0,4,2025-08-16 22:08:35,1,3,2,0,84293,4,0,3,22,5,1
TXN_206109,CUST_1046,Yes,1388,130646.0,0,2025-07-19 20:45:22,0,0,2,2,28664,2,0,6,20,5,1
TXN_206110,CUST_1024,Yes,1733,319867.0,0,2025-05-22 03:01:07,1,1,2,2,25991,0,0,19,3,3,1
TXN_206111,CUST_273,No,3386,224303.0,2,2025-09-08 01:15:15,1,0,2,2,59722,1,0,12,1,0,1
TXN_206112,CUST_954,No,3829,344352.0,4,2025-02-10 19:15:08,0,0,2,0,154737,2,0,8,19,0,1
TXN_206113,CUST_1327,Yes,2443,198963.0,0,2025-05-01 16:08:05,0,3,1,0,4248,1,0,6,16,3,1
TXN_206114,CUST_1091,Yes,54,285149.0,1,2025-05-01 17:21:44,0,2,1,0,27053,0,0,14,17,3,1
TXN_206115,CUST_139,Yes,1821,187558.0,1,2025-04-14 15:07:38,0,1,2,1,117047,3,0,3,15,0,1
TXN_206116,CUST_1142,Yes,1727,112571.0,1,2025-03-07 11:29:26,0,2,1,0,60880,3,0,11,11,4,1
TXN_206117,CUST_1811,Yes,3909,52862.0,2,2025-03-10 00:27:35,0,1,0,1,44831,3,0,7,0,0,1
TXN_206118,CUST_1365,Yes,256,61551.0,0,2025-07-26 14:23:40,0,0,0,2,121117,1,0,9,14,5,1
TXN_206119,CUST_291,Yes,3633,37217.0,2,2025-07-24 16:35:35,0,1,0,0,40060,2,1,11,16,3,0
TXN_206120,CUST_1450,Yes,3383,474177.0,0,2025-04-03 21:10:14,0,3,2,1,54365,1,0,13,21,3,1
TXN_206121,CUST_569,Yes,3329,499243.0,0,2025-02-02 18:02:30,0,2,0,2,178258,4,0,18,18,6,1
TXN_206122,CUST_1831,No,2929,8778.0,0,2025-04-09 14:18:36,0,0,0,1,76410,2,0,10,14,2,0
TXN_206123,CUST_1948,Yes,3477,450125.0,0,2025-05-14 04:27:12,0,1,1,1,136247,0,0,2,4,2,1
TXN_206124,CUST_930,Yes,3821,442548.0,4,2025-07-30 15:28:29,0,0,1,0,198278,5,0,7,15,2,1
TXN_206125,CUST_334,Yes,3859,394972.0,4,2025-01-16 14:29:32,0,3,0,0,78486,3,0,15,14,3,1
TXN_206126,CUST_2000,Yes,3072,317585.0,4,2025-03-04 21:09:56,0,2,1,0,10568,2,0,10,21,1,1
TXN_206127,CUST_172,Yes,1335,311861.0,0,2025-08-21 08:28:56,0,3,1,1,54960,2,0,12,8,3,1
TXN_206128,CUST_1171,No,1759,282970.0,1,2025-05-10 14:57:03,0,3,0,1,101266,3,0,9,14,5,1
TXN_206129,CUST_1775,Yes,2634,74208.0,4,2025-03-12 07:47:04,0,0,2,1,46918,0,0,19,7,2,1
TXN_206130,CUST_261,No,2020,135773.0,0,2025-03-27 05:17:24,0,1,1,2,26706,1,0,6,5,3,1
TXN_206131,CUST_138,Yes,3146,207502.0,0,2025-07-16 14:32:26,1,2,0,1,128680,1,0,19,14,2,1
TXN_206132,CUST_968,Yes,1628,226783.0,2,2025-04-17 03:19:21,0,0,2,0,787,5,0,1,3,3,1
TXN_206133,CUST_1735,No,1647,184735.0,4,2025-04-19 23:40:26,0,3,1,0,22837,2,0,2,23,5,1
TXN_206134,CUST_736,No,3272,378455.0,1,2025-04-11 03:15:07,0,0,1,1,152238,3,0,15,3,4,1
TXN_206135,CUST_1486,Yes,1780,174096.0,1,2025-06-24 15:35:52,0,3,0,0,132733,4,0,11,15,1,1
TXN_206136,CUST_110,Yes,489,99953.0,4,2025-09-11 13:19:11,1,3,2,1,101167,0,0,18,13,3,1
TXN_206137,CUST_543,Yes,2642,397739.0,2,2025-05-16 17:00:58,0,0,1,2,90571,1,0,1,17,4,1
TXN_206138,CUST_233,No,2486,348046.0,0,2025-02-19 05:48:15,0,0,2,0,98564,0,0,4,5,2,1
TXN_206139,CUST_588,Yes,3043,69419.0,2,2025-07-28 18:11:07,0,0,1,1,170323,0,0,4,18,0,1
TXN_206140,CUST_222,No,1316,184149.0,4,2025-02-27 17:50:38,0,1,1,0,107011,5,0,4,17,3,1
TXN_206141,CUST_1898,Yes,1866,198928.0,2,2025-08-31 21:37:37,0,1,1,1,146330,0,0,18,21,6,1
TXN_206142,CUST_1175,Yes,3679,146997.0,4,2025-06-09 05:16:58,0,0,2,1,197352,3,1,1,5,0,1
TXN_206143,CUST_1424,Yes,659,474095.0,0,2025-06-02 22:51:33,0,2,0,0,3678,5,0,7,22,0,1
TXN_206144,CUST_366,Yes,3641,418166.0,2,2025-06-25 07:04:23,0,3,1,0,32331,3,0,14,7,2,1
TXN_206145,CUST_127,Yes,1713,276171.0,1,2025-08-24 18:37:24,0,0,2,0,133748,5,0,16,18,6,1
TXN_206146,CUST_472,No,2642,152034.0,4,2025-07-28 20:41:09,0,0,0,1,103806,3,0,15,20,0,1
TXN_206147,CUST_1737,Yes,1759,144604.0,4,2025-06-13 06:33:46,0,3,1,0,165226,5,0,5,6,4,1
TXN_206148,CUST_1929,Yes,1557,270008.0,4,2025-02-20 15:09:00,0,1,1,0,158199,5,0,13,15,3,1
TXN_206149,CUST_628,Yes,2638,273145.0,4,2025-01-07 14:29:35,0,3,2,1,184122,2,0,5,14,1,1
TXN_206150,CUST_846,Yes,1302,262160.0,4,2025-03-19 18:50:05,0,1,0,0,112525,3,0,18,18,2,1
TXN_206151,CUST_1391,Yes,3440,153813.0,1,2025-05-20 10:31:46,0,3,2,0,176482,2,0,5,10,1,1
TXN_206152,CUST_1402,Yes,422,156972.0,0,2025-09-03 08:37:03,1,0,2,1,90917,5,0,5,8,2,1
TXN_206153,CUST_1658,No,1472,49039.0,4,2025-07-24 18:25:19,0,2,1,1,189823,1,0,6,18,3,0
TXN_206154,CUST_672,Yes,2707,14951.0,0,2025-07-16 20:52:55,0,1,0,2,166994,5,0,14,20,2,0
TXN_206155,CUST_1286,No,1450,82707.0,0,2025-06-06 14:31:21,0,3,1,0,12484,1,1,2,14,4,1
TXN_206156,CUST_1313,Yes,2443,480311.0,0,2025-02-06 09:51:47,0,3,0,0,89812,1,1,15,9,3,1
TXN_206157,CUST_836,Yes,2618,337893.0,4,2025-02-13 22:28:49,0,0,0,0,192958,1,0,16,22,3,1
TXN_206158,CUST_177,Yes,2064,113155.0,4,2025-08-11 10:00:09,0,3,1,2,83791,1,0,5,10,0,1
TXN_206159,CUST_1171,Yes,1689,158015.0,4,2025-06-25 00:49:24,0,2,0,0,7635,3,0,16,0,2,1
TXN_206160,CUST_1523,No,1287,36213.0,1,2025-03-18 02:28:10,0,1,1,2,820,4,0,1,2,1,0
TXN_206161,CUST_562,Yes,2713,127469.0,4,2025-03-03 17:16:46,0,2,0,2,153256,3,0,8,17,0,1
TXN_206162,CUST_1349,No,411,331926.0,0,2025-08-22 01:35:23,0,3,0,0,187485,4,0,1,1,4,1
TXN_206163,CUST_1999,No,993,430514.0,4,2025-05-16 23:25:58,1,1,0,1,89274,3,0,7,23,4,1
TXN_206164,CUST_1727,Yes,2391,411483.0,1,2025-01-10 10:33:35,0,3,0,1,153461,1,0,6,10,4,1
TXN_206165,CUST_1843,Yes,1671,481500.0,1,2025-07-08 06:22:04,0,2,1,0,98571,0,0,8,6,1,1
TXN_206166,CUST_951,Yes,1081,84325.0,4,2025-05-08 11:33:15,0,0,0,2,180471,5,0,5,11,3,1
TXN_206167,CUST_194,Yes,1474,310733.0,4,2025-07-08 05:26:46,0,2,1,2,142342,4,0,15,5,1,1
TXN_206168,CUST_1616,Yes,2284,131280.0,0,2025-09-12 06:26:37,0,1,1,0,170893,0,0,16,6,4,1
TXN_206169,CUST_151,Yes,2916,282078.0,4,2025-01-11 22:28:37,0,1,1,2,110363,1,0,17,22,5,1
TXN_206170,CUST_1623,Yes,3599,20633.0,2,2025-02-02 00:34:05,0,2,0,0,42277,4,1,11,0,6,0
TXN_206171,CUST_1365,Yes,1256,58313.0,1,2025-06-15 11:01:56,0,1,1,1,46750,0,0,2,11,6,1
TXN_206172,CUST_1037,Yes,3774,336922.0,1,2025-02-25 01:41:44,0,0,0,0,73534,3,0,1,1,1,1
TXN_206173,CUST_841,Yes,868,27930.0,2,2025-08-21 19:14:41,0,2,1,1,105440,1,0,17,19,3,0
TXN_206174,CUST_1692,Yes,3705,150548.0,1,2025-02-08 08:26:01,0,3,1,0,40630,3,1,1,8,5,1
TXN_206175,CUST_610,No,3731,472743.0,1,2025-02-08 12:18:32,0,0,0,1,180918,3,0,2,12,5,1
TXN_206176,CUST_634,No,1746,225424.0,2,2025-05-01 02:26:07,0,0,0,2,134109,1,0,17,2,3,1
TXN_206177,CUST_245,Yes,2595,292251.0,1,2025-02-19 01:35:01,1,2,1,0,15716,4,0,4,1,2,1
TXN_206178,CUST_1279,Yes,1824,129002.0,4,2025-02-09 12:44:11,0,1,0,0,84649,5,0,12,12,6,1
TXN_206179,CUST_396,Yes,462,316236.0,4,2025-05-20 07:13:54,0,1,1,2,3509,2,0,10,7,1,1
TXN_206180,CUST_628,Yes,2096,130363.0,0,2025-07-27 20:29:10,0,0,0,2,90404,2,0,10,20,6,1
TXN_206181,CUST_829,Yes,3345,273835.0,1,2025-09-04 00:19:20,0,1,2,1,160899,5,0,15,0,3,1
TXN_206182,CUST_787,Yes,1423,376095.0,1,2025-05-21 05:18:37,1,2,1,2,145781,1,0,11,5,2,1
TXN_206183,CUST_135,Yes,2083,126531.0,2,2025-05-03 02:55:11,0,3,1,0,180015,2,0,7,2,5,1
TXN_206184,CUST_639,Yes,1403,22459.0,0,2025-09-10 04:46:11,0,1,1,1,15529,5,0,10,4,2,0
TXN_206185,CUST_1034,Yes,699,322087.0,1,2025-04-30 07:19:17,0,2,1,2,199185,0,0,19,7,2,1
TXN_206186,CUST_964,Yes,2039,181747.0,2,2025-04-16 23:39:30,0,2,0,0,188569,5,0,18,23,2,1
TXN_206187,CUST_1269,No,330,491101.0,2,2025-02-25 17:26:14,0,0,1,0,102671,4,0,2,17,1,1
TXN_206188,CUST_1431,Yes,864,18053.0,0,2025-06-20 18:48:28,0,2,2,1,114956,5,0,7,18,4,0
TXN_206189,CUST_1702,Yes,2664,342100.0,0,2025-08-20 14:54:44,1,1,1,1,63059,3,0,14,14,2,1
TXN_206190,CUST_922,Yes,1333,144179.0,1,2025-03-29 23:01:58,0,0,0,1,65392,3,0,11,23,5,1
TXN_206191,CUST_681,Yes,997,447561.0,4,2025-06-05 23:06:38,0,2,0,0,70909,1,0,1,23,3,1
TXN_206192,CUST_1890,Yes,1282,30962.0,1,2025-07-05 06:22:57,0,0,2,2,140207,3,0,5,6,5,0
TXN_206193,CUST_609,Yes,1720,97537.0,1,2025-04-29 13:08:32,0,3,2,0,33565,0,0,4,13,1,1
TXN_206194,CUST_929,Yes,817,156259.0,1,2025-04-06 01:36:16,0,3,2,2,121044,5,0,14,1,6,1
TXN_206195,CUST_302,No,40,252181.0,2,2025-08-14 14:48:28,0,0,0,1,107840,0,0,3,14,3,1
TXN_206196,CUST_469,Yes,1598,142070.0,0,2025-09-17 19:44:11,0,2,0,0,34283,1,0,18,19,2,1
TXN_206197,CUST_1604,Yes,2505,313068.0,1,2025-04-22 04:14:40,0,1,2,1,34652,3,0,18,4,1,1
TXN_206198,CUST_1532,Yes,2280,232488.0,2,2025-02-05 12:37:09,0,2,0,2,59241,2,0,4,12,2,1
TXN_206199,CUST_223,Yes,3240,176912.0,0,2025-09-14 21:36:40,0,0,2,0,107549,5,0,3,21,6,1
TXN_206200,CUST_617,No,3754,295042.0,2,2025-07-02 09:06:44,0,2,1,2,183074,2,0,10,9,2,1
TXN_206201,CUST_1144,No,894,461619.0,2,2025-07-15 20:01:57,0,1,2,2,29592,4,0,16,20,1,1
TXN_206202,CUST_306,Yes,1061,72935.0,1,2025-08-21 08:04:43,0,1,1,1,149225,1,0,3,8,3,1
TXN_206203,CUST_771,Yes,78,347367.0,4,2025-07-11 01:17:15,0,0,2,1,172041,4,0,19,1,4,1
TXN_206204,CUST_239,Yes,478,103161.0,2,2025-04-14 21:20:05,0,3,2,1,86983,2,0,15,21,0,1
TXN_206205,CUST_1987,Yes,1284,182192.0,4,2025-03-30 15:34:38,0,1,0,0,122085,2,0,5,15,6,1
TXN_206206,CUST_1797,Yes,3434,477556.0,4,2025-03-02 09:20:01,0,0,1,1,60254,2,1,11,9,6,1
TXN_206207,CUST_250,Yes,263,398374.0,0,2025-01-10 06:16:46,0,0,2,1,161550,4,0,9,6,4,1
TXN_206208,CUST_1477,Yes,3027,108901.0,0,2025-03-07 04:48:29,0,1,0,1,88092,1,0,13,4,4,1
TXN_206209,CUST_1626,Yes,1541,129279.0,2,2025-08-05 21:45:00,0,3,1,1,95043,5,0,11,21,1,1
TXN_206210,CUST_1161,Yes,2211,56334.0,4,2025-07-05 02:22:24,0,1,2,0,43669,5,0,14,2,5,1
TXN_206211,CUST_985,Yes,1016,14894.0,1,2025-06-10 22:27:02,0,2,0,1,179859,0,1,1,22,1,0
TXN_206212,CUST_2000,Yes,3929,26269.0,4,2025-07-20 22:36:51,0,2,1,1,55245,0,0,9,22,6,0
TXN_206213,CUST_1462,No,3689,395190.0,4,2025-08-19 09:52:00,0,2,2,2,110668,2,0,13,9,1,1
TXN_206214,CUST_1795,Yes,3530,3831.0,2,2025-08-13 03:19:49,0,1,2,2,114485,1,0,2,3,2,0
TXN_206215,CUST_1037,Yes,648,157392.0,0,2025-04-19 02:43:17,0,2,2,0,6043,1,0,4,2,5,1
TXN_206216,CUST_1208,Yes,1035,13665.0,0,2025-05-26 00:45:30,0,2,2,0,187964,3,0,16,0,0,0
TXN_206217,CUST_1428,Yes,3828,74146.0,2,2025-03-17 01:58:07,0,2,2,0,21567,3,0,10,1,0,1
TXN_206218,CUST_963,Yes,1257,388290.0,0,2025-09-18 08:21:41,1,2,0,0,51533,4,0,6,8,3,1
TXN_206219,CUST_1247,No,2384,395075.0,4,2025-04-01 03:11:46,0,3,0,1,45756,3,0,9,3,1,1
TXN_206220,CUST_774,Yes,3364,399833.0,2,2025-08-18 04:08:02,0,1,2,0,153763,5,1,2,4,0,1
TXN_206221,CUST_1081,Yes,3152,368304.0,4,2025-08-17 13:24:00,0,1,0,0,87303,5,0,1,13,6,1
TXN_206222,CUST_763,Yes,1290,450148.0,1,2025-09-10 04:56:48,0,1,2,2,119343,4,0,12,4,2,1
TXN_206223,CUST_571,Yes,1221,97318.0,1,2025-09-14 09:33:33,0,1,2,1,29492,0,0,16,9,6,1
TXN_206224,CUST_1084,No,1263,61159.0,4,2025-07-07 12:01:11,0,2,2,2,49303,2,0,2,12,0,1
TXN_206225,CUST_506,Yes,1878,416892.0,4,2025-05-07 14:09:04,0,2,0,0,110475,1,0,13,14,2,1
TXN_206226,CUST_837,Yes,2130,483924.0,0,2025-02-04 05:24:23,0,1,1,0,195049,0,0,8,5,1,1
TXN_206227,CUST_1869,Yes,1079,28533.0,1,2025-07-11 13:40:20,0,0,0,2,144782,5,0,1,13,4,0
TXN_206228,CUST_1403,Yes,306,418471.0,2,2025-01-22 11:57:55,0,3,1,0,26770,0,0,5,11,2,1
TXN_206229,CUST_1330,No,3021,183365.0,0,2025-03-15 03:57:18,0,0,2,0,193580,4,0,10,3,5,1
TXN_206230,CUST_915,Yes,3418,97616.0,0,2025-04-20 12:53:30,0,3,2,2,136769,2,1,3,12,6,1
TXN_206231,CUST_945,Yes,788,412408.0,2,2025-06-30 13:55:33,0,3,0,1,7952,5,1,11,13,0,1
TXN_206232,CUST_426,Yes,153,497400.0,0,2025-01-29 11:46:38,0,2,1,1,41986,4,0,5,11,2,1
TXN_206233,CUST_1661,No,818,271286.0,4,2025-08-14 08:13:48,0,2,0,0,15359,0,0,12,8,3,1
TXN_206234,CUST_1305,Yes,3446,477087.0,4,2025-05-10 22:40:29,1,2,1,2,158808,1,0,12,22,5,1
